timestamp,src_id,request_rate,packet_size,time_gap,label
1770125790.2339208,BOT_8,80.3,722,0.0773,2
1770125339.659119,EV_2,2.62,220,1.182,0
1770125790.232921,BOT_8,58.78,660,0.0889,2
1770125338.798972,EV_1,2.1,597,1.257,0
1770125790.2189207,BOT_2,85.08,1371,0.0292,2
1770125971.505715,FUZZ_1,13.94,3208,1.0448,3
1770125790.227921,BOT_6,62.77,693,0.049,2
1770125790.2159212,BOT_1,77.01,1353,0.0789,2
1770125352.0089843,EV_19,1.21,399,0.517,0
1770125790.2269208,BOT_6,47.12,741,0.005,2
1770125790.2219212,BOT_4,45.81,1009,0.027,2
1770125612.7267742,ATTACKER_1,62.13,801,0.0432,1
1770125612.7267742,ATTACKER_1,63.96,1071,0.0287,1
1770125790.235921,BOT_10,56.33,850,0.0714,2
1770125340.9058568,EV_4,1.98,213,0.724,0
1770125343.4640057,EV_7,1.44,327,0.895,0
1770125790.227921,BOT_6,33.28,718,0.0221,2
1770125971.5099173,FUZZ_1,35.73,5,0.3011,3
1770125790.2139375,BOT_1,39.46,1082,0.021,2
1770125341.0235145,EV_4,1.5,498,1.051,0
1770125340.143806,EV_3,2.03,427,1.225,0
1770125612.7247715,ATTACKER_1,56.53,1135,0.0223,1
1770125612.7267742,ATTACKER_1,132.36,1156,0.0262,1
1770125343.8901951,EV_8,1.51,500,0.885,0
1770125341.486811,EV_5,2.85,323,1.272,0
1770125345.2777865,EV_10,2.33,574,1.02,0
1770125790.2259216,BOT_5,62.05,1283,0.0581,2
1770125790.2229211,BOT_4,86.32,1272,0.0655,2
1770125345.485092,EV_10,2.57,249,1.03,0
1770125790.2369215,BOT_10,39.41,979,0.0057,2
1770125349.4274037,EV_16,2.27,215,0.414,0
1770125612.7267742,ATTACKER_1,153.64,989,0.0247,1
1770125342.791578,EV_6,1.82,517,1.044,0
1770125343.4815416,EV_7,1.18,258,0.56,0
1770125790.2269208,BOT_6,85.54,1375,0.0435,2
1770125349.2451596,EV_15,1.78,302,0.407,0
1770125340.8269496,EV_4,2.3,240,0.416,0
1770125971.5129874,FUZZ_1,48.78,44,1.3684,3
1770125344.5265174,EV_9,1.26,397,0.579,0
1770125346.103628,EV_11,1.68,598,0.995,0
1770125790.231921,BOT_8,51.14,937,0.0851,2
1770125347.0425124,EV_12,1.33,361,1.28,0
1770125790.2249207,BOT_5,82.12,847,0.0324,2
1770125338.8949008,EV_1,1.13,454,0.892,0
1770125790.2179215,BOT_2,38.71,1235,0.0223,2
1770125790.2219212,BOT_3,43.16,742,0.0193,2
1770125346.709412,EV_12,2.58,269,0.592,0
1770125612.7247715,ATTACKER_1,55.09,1026,0.0079,1
1770125348.8433764,EV_15,1.04,260,0.688,0
1770125340.086542,EV_3,2.11,439,0.977,0
1770125346.9767363,EV_12,2.17,543,1.05,0
1770125790.220921,BOT_3,78.66,1054,0.0324,2
1770125790.2179215,BOT_2,91.57,654,0.0713,2
1770125339.6480887,EV_2,1.99,566,0.896,0
1770125971.508701,FUZZ_1,33.66,12,0.2444,3
1770125343.950159,EV_8,2.25,429,1.399,0
1770125790.235921,BOT_9,79.3,1244,0.0435,2
1770125790.2199214,BOT_3,46.61,661,0.0124,2
1770125344.405949,EV_9,2.93,575,1.34,0
1770125612.7237592,ATTACKER_1,89.75,858,0.0443,1
1770125790.2259216,BOT_5,43.64,1218,0.0973,2
1770125612.7237592,ATTACKER_1,100.2,1355,0.0143,1
1770125344.1533892,EV_8,2.35,479,0.55,0
1770125790.2309213,BOT_7,48.97,762,0.0802,2
1770125790.2259216,BOT_5,34.79,1377,0.025,2
1770125345.6219387,EV_10,2.02,348,1.119,0
1770125345.2811697,EV_10,1.0,250,0.847,0
1770125340.157935,EV_3,2.14,502,0.744,0
1770125351.7448764,EV_19,2.68,580,1.246,0
1770125350.8035426,EV_18,2.9,213,0.578,0
1770125790.2229211,BOT_4,75.98,1339,0.0602,2
1770125790.231921,BOT_8,64.67,1392,0.0583,2
1770125346.6988273,EV_12,2.68,594,0.714,0
1770125790.2299216,BOT_7,32.84,1013,0.0615,2
1770125347.3633015,EV_13,2.52,304,1.037,0
1770125339.9272137,EV_2,2.64,409,1.399,0
1770125612.725771,ATTACKER_1,162.59,1167,0.0181,1
1770125352.20228,EV_20,1.88,567,0.961,0
1770125790.2369215,BOT_10,37.71,605,0.0793,2
1770125790.2149234,BOT_1,38.45,1161,0.0923,2
1770125349.0619743,EV_15,1.07,504,0.34,0
1770125344.9345343,EV_9,2.8,286,0.51,0
1770125790.220921,BOT_3,87.91,967,0.0908,2
1770125790.2169209,BOT_2,68.29,1140,0.0496,2
1770125348.7599118,EV_15,1.85,296,1.11,0
1770125790.2199214,BOT_3,54.09,1084,0.051,2
1770125347.4305918,EV_13,2.55,488,0.481,0
1770125612.725771,ATTACKER_1,180.63,958,0.0476,1
1770125347.767922,EV_13,2.8,259,0.535,0
1770125350.8067744,EV_18,2.06,265,1.26,0
1770125790.231921,BOT_8,62.9,780,0.0844,2
1770125790.2229211,BOT_4,94.65,987,0.0764,2
1770125971.507699,FUZZ_1,5.55,39,1.2486,3
1770125971.5139866,FUZZ_1,25.94,2405,0.9521,3
1770125790.220921,BOT_3,64.56,825,0.0601,2
1770125344.0744936,EV_8,1.21,517,0.887,0
1770125349.809435,EV_16,1.66,494,1.015,0
1770125339.748536,EV_2,2.22,426,0.667,0
1770125345.8109765,EV_11,2.21,276,1.453,0
1770125790.2149234,BOT_1,76.08,622,0.0188,2
1770125612.725771,ATTACKER_1,78.24,1030,0.0079,1
1770125790.231921,BOT_8,42.16,940,0.0538,2
1770125348.7947595,EV_15,2.84,480,0.772,0
1770125790.2229211,BOT_4,72.64,1154,0.0721,2
1770125346.3577664,EV_11,2.12,377,1.413,0
1770125338.984483,EV_1,2.49,599,1.248,0
1770125612.7247715,ATTACKER_1,176.99,1238,0.0053,1
1770125790.2169209,BOT_2,36.61,1324,0.0647,2
1770125342.428967,EV_6,2.77,250,0.663,0
1770125346.507587,EV_12,1.41,212,0.463,0
1770125790.227921,BOT_6,40.98,683,0.0458,2
1770125790.2369215,BOT_10,35.37,1164,0.0831,2
1770125790.2169209,BOT_1,86.71,653,0.0585,2
1770125790.232921,BOT_8,53.12,1346,0.0164,2
1770125342.7320397,EV_6,1.82,317,1.134,0
1770125347.7957158,EV_13,1.58,488,0.91,0
1770125343.751273,EV_8,1.07,435,1.212,0
1770125790.2339208,BOT_9,63.95,1163,0.0936,2
1770125790.2249207,BOT_5,93.58,1191,0.0312,2
1770125790.2379212,BOT_10,75.66,876,0.0739,2
1770125790.2169209,BOT_2,98.12,762,0.0903,2
1770125790.2269208,BOT_6,38.08,668,0.0997,2
1770125790.2159212,BOT_1,57.24,1163,0.0065,2
1770125790.2249207,BOT_5,49.39,795,0.0238,2
1770125350.4097526,EV_17,1.78,374,0.593,0
1770125348.7666264,EV_15,1.4,271,0.494,0
1770125971.5129874,FUZZ_1,46.48,2552,1.4049,3
1770125790.2219212,BOT_3,92.23,739,0.0194,2
1770125352.6907485,EV_20,2.2,421,0.411,0
1770125612.7247715,ATTACKER_1,98.29,942,0.0078,1
1770125343.9782262,EV_8,2.1,402,1.012,0
1770125346.818264,EV_12,2.25,436,0.824,0
1770125790.2379212,BOT_10,98.04,1054,0.0107,2
1770125343.754599,EV_8,2.53,303,1.278,0
1770125345.7706225,EV_11,1.03,201,1.449,0
1770125349.6371374,EV_16,2.92,262,0.887,0
1770125612.7247715,ATTACKER_1,174.21,858,0.0276,1
1770125351.852967,EV_19,1.2,348,0.88,0
1770125612.7237592,ATTACKER_1,180.89,1119,0.043,1
1770125341.5803113,EV_5,1.75,539,0.652,0
1770125971.5139866,FUZZ_1,23.28,34,1.4903,3
1770125347.0385573,EV_12,1.53,317,0.674,0
1770125971.505715,FUZZ_1,21.4,3147,1.126,3
1770125350.2245965,EV_17,2.33,506,1.303,0
1770125790.228921,BOT_7,73.97,912,0.031,2
1770125349.407108,EV_16,1.12,599,1.193,0
1770125790.2169209,BOT_2,80.18,1398,0.0501,2
1770125971.507699,FUZZ_1,22.26,45,1.1526,3
1770125340.2009444,EV_3,2.0,550,0.578,0
1770125612.7237592,ATTACKER_1,148.0,1387,0.0123,1
1770125344.6866517,EV_9,2.16,580,0.867,0
1770125349.403353,EV_16,2.08,294,0.673,0
1770125790.2369215,BOT_10,69.77,1023,0.0822,2
1770125339.806802,EV_2,2.69,499,1.232,0
1770125790.2249207,BOT_5,78.23,774,0.0138,2
1770125971.5129874,FUZZ_1,21.97,49,0.7624,3
1770125790.2309213,BOT_7,41.92,638,0.0185,2
1770125343.639707,EV_8,1.77,582,1.261,0
1770125338.718885,EV_1,2.58,400,1.243,0
1770125790.2299216,BOT_7,86.79,1291,0.0068,2
1770125790.2179215,BOT_2,40.29,1238,0.0192,2
1770125348.8468983,EV_15,2.88,237,0.851,0
1770125790.2259216,BOT_5,97.08,828,0.0522,2
1770125343.6070952,EV_8,1.56,395,1.215,0
1770125612.7267742,ATTACKER_1,164.85,1151,0.0346,1
1770125346.3073547,EV_11,2.06,566,0.516,0
1770125352.1762342,EV_20,2.02,369,1.267,0
1770125341.7621827,EV_5,2.84,355,0.902,0
1770125971.508701,FUZZ_1,24.16,4314,1.5255,3
1770125790.2379212,BOT_10,89.29,1301,0.0992,2
1770125790.2199214,BOT_3,79.5,662,0.0723,2
1770125346.5710611,EV_12,1.36,287,0.992,0
1770125971.506699,FUZZ_1,8.11,25,0.1896,3
1770125790.2179215,BOT_2,75.86,1012,0.0193,2
1770125971.508701,FUZZ_1,7.26,25,1.6972,3
1770125790.2179215,BOT_2,43.45,1151,0.0622,2
1770125340.1368043,EV_3,1.64,568,0.479,0
1770125971.5099173,FUZZ_1,46.95,38,1.2442,3
1770125352.265684,EV_20,1.01,291,0.385,0
1770125971.506699,FUZZ_1,29.79,37,0.427,3
1770125790.2259216,BOT_5,36.03,973,0.0508,2
1770125790.2309213,BOT_7,34.73,1012,0.0626,2
1770125348.3109095,EV_14,2.08,585,1.053,0
1770125345.2911515,EV_10,1.13,425,0.986,0
1770125348.9845078,EV_15,1.54,228,1.099,0
1770125344.941829,EV_9,1.42,275,0.709,0
1770125612.7247715,ATTACKER_1,153.9,1405,0.0071,1
1770125971.5119965,FUZZ_1,49.16,4672,0.0241,3
1770125346.3472023,EV_11,2.02,246,1.046,0
1770125351.4466383,EV_19,2.1,313,0.531,0
1770125790.2269208,BOT_6,67.25,1232,0.0371,2
1770125345.9483883,EV_11,1.01,433,1.113,0
1770125612.720795,ATTACKER_1,85.05,1165,0.0031,1
1770125351.1585124,EV_18,1.68,459,1.284,0
1770125341.7307253,EV_5,1.57,280,1.198,0
1770125790.2339208,BOT_9,60.52,850,0.0829,2
1770125790.2229211,BOT_4,45.92,1237,0.0078,2
1770125349.0657618,EV_15,1.62,261,0.65,0
1770125971.5139866,FUZZ_1,20.14,28,1.8048,3
1770125790.2379212,BOT_10,47.18,1010,0.064,2
1770125350.876255,EV_18,1.92,383,0.994,0
1770125352.2419002,EV_20,2.51,526,0.304,0
1770125790.2259216,BOT_5,87.96,1127,0.0647,2
1770125612.7247715,ATTACKER_1,72.18,1006,0.0151,1
1770125344.6582355,EV_9,2.22,476,0.922,0
1770125342.7099197,EV_6,1.06,570,0.597,0
1770125346.794562,EV_12,1.95,485,0.975,0
1770125971.5139866,FUZZ_1,8.98,3919,0.5282,3
1770125790.232921,BOT_8,48.8,1136,0.016,2
1770125790.2149234,BOT_1,70.45,915,0.0847,2
1770125790.2199214,BOT_3,52.09,661,0.0333,2
1770125790.2369215,BOT_10,98.79,1236,0.0635,2
1770125612.7237592,ATTACKER_1,163.71,1136,0.0344,1
1770125790.2249207,BOT_5,47.69,1210,0.0298,2
1770125350.837967,EV_18,3.0,339,0.953,0
1770125612.7247715,ATTACKER_1,59.62,895,0.0035,1
1770125971.507699,FUZZ_1,18.54,4378,0.9609,3
1770125344.9276772,EV_9,1.93,225,0.929,0
1770125350.389495,EV_17,2.43,356,1.457,0
1770125352.5721424,EV_20,2.03,340,1.011,0
1770125612.725771,ATTACKER_1,182.25,1105,0.0113,1
1770125341.815579,EV_5,1.65,391,0.632,0
1770125971.5119965,FUZZ_1,47.35,49,0.6915,3
1770125352.0487003,EV_19,1.86,419,1.396,0
1770125790.2309213,BOT_7,52.38,1397,0.0738,2
1770125612.7247715,ATTACKER_1,112.51,1228,0.0387,1
1770125345.988257,EV_11,1.93,397,1.403,0
1770125344.1601596,EV_8,2.38,315,0.669,0
1770125612.725771,ATTACKER_1,173.2,924,0.0461,1
1770125612.7267742,ATTACKER_1,76.3,1100,0.0433,1
1770125790.235921,BOT_10,72.55,1197,0.0775,2
1770125971.506699,FUZZ_1,19.68,1,0.1566,3
1770125790.220921,BOT_3,99.9,627,0.0598,2
1770125971.5099173,FUZZ_1,33.14,4902,1.7064,3
1770125342.55008,EV_6,2.39,475,1.098,0
1770125612.7247715,ATTACKER_1,132.86,1478,0.0182,1
1770125790.2189207,BOT_2,74.4,1158,0.0321,2
1770125612.720795,ATTACKER_1,140.53,864,0.0235,1
1770125971.5109828,FUZZ_1,5.07,32,1.1552,3
1770125612.720795,ATTACKER_1,67.47,1318,0.0495,1
1770125790.2379212,BOT_10,45.76,1099,0.0691,2
1770125339.5074973,EV_2,1.06,516,1.281,0
1770125790.2309213,BOT_7,88.06,1334,0.0504,2
1770125790.2159212,BOT_1,32.66,1103,0.0195,2
1770125349.3325026,EV_16,2.22,431,0.834,0
1770125790.2269208,BOT_6,58.3,792,0.0299,2
1770125790.2179215,BOT_2,92.23,622,0.0426,2
1770125350.3928475,EV_17,1.13,532,1.318,0
1770125971.5129874,FUZZ_1,41.1,34,0.5165,3
1770125790.231921,BOT_8,69.86,860,0.0454,2
1770125348.1884055,EV_14,2.28,233,1.441,0
1770125339.682778,EV_2,2.63,408,1.173,0
1770125971.5099173,FUZZ_1,49.68,3646,1.9879,3
1770125352.2384036,EV_20,1.64,383,0.889,0
1770125612.7267742,ATTACKER_1,181.68,1148,0.019,1
1770125612.720795,ATTACKER_1,79.47,1415,0.029,1
1770125790.2309213,BOT_7,31.46,853,0.0156,2
1770125343.6991603,EV_8,2.95,272,0.929,0
1770125612.7237592,ATTACKER_1,68.49,1447,0.0245,1
1770125790.2239208,BOT_4,96.0,702,0.0633,2
1770125339.9374068,EV_2,1.39,305,1.29,0
1770125345.2333193,EV_10,2.51,441,0.494,0
1770125971.507699,FUZZ_1,29.34,9,1.174,3
1770125348.784142,EV_15,2.46,248,0.382,0
1770125790.235921,BOT_10,57.73,754,0.074,2
1770125344.488302,EV_9,1.72,511,0.851,0
1770125341.2833414,EV_4,2.34,219,1.473,0
1770125352.2057924,EV_20,2.23,441,0.328,0
1770125971.508701,FUZZ_1,42.49,25,1.384,3
1770125612.720795,ATTACKER_1,169.15,1446,0.0188,1
1770125339.6380885,EV_2,2.22,223,0.574,0
1770125352.614075,EV_20,1.51,472,1.378,0
1770125349.758102,EV_16,2.0,282,0.362,0
1770125971.505715,FUZZ_1,28.79,48,1.9677,3
1770125346.1245008,EV_11,2.55,306,0.625,0
1770125612.725771,ATTACKER_1,193.27,1251,0.03,1
1770125790.2179215,BOT_2,96.32,1109,0.0872,2
1770125340.3802068,EV_3,2.75,447,0.79,0
1770125348.1954944,EV_14,1.57,232,1.307,0
1770125612.7267742,ATTACKER_1,51.86,1182,0.0298,1
1770125790.2219212,BOT_3,92.44,1143,0.0719,2
1770125344.0672777,EV_8,1.09,542,0.668,0
1770125612.725771,ATTACKER_1,128.77,1194,0.0442,1
1770125342.8973677,EV_7,1.98,456,1.101,0
1770125790.231921,BOT_8,44.44,889,0.0654,2
1770125790.2369215,BOT_10,49.02,1298,0.0108,2
1770125340.9916532,EV_4,1.74,273,0.51,0
1770125790.228921,BOT_7,85.62,606,0.0595,2
1770125612.7267742,ATTACKER_1,71.06,1433,0.012,1
1770125971.5139866,FUZZ_1,17.6,2343,1.8731,3
1770125790.2159212,BOT_1,91.17,1276,0.0587,2
1770125612.7267742,ATTACKER_1,79.43,1014,0.0147,1
1770125790.232921,BOT_8,74.73,1202,0.086,2
1770125343.800981,EV_8,2.06,332,0.973,0
1770125352.0374725,EV_19,2.75,335,0.745,0
1770125790.232921,BOT_8,51.48,1129,0.0436,2
1770125342.8299754,EV_6,1.17,258,0.312,0
1770125790.2239208,BOT_4,73.66,782,0.0254,2
1770125346.6436324,EV_12,2.38,357,0.348,0
1770125340.0978782,EV_3,2.94,556,0.687,0
1770125340.3942342,EV_3,1.02,423,0.609,0
1770125790.2249207,BOT_5,83.19,919,0.0222,2
1770125347.9234345,EV_14,2.72,431,0.801,0
1770125344.2200758,EV_8,1.39,299,0.558,0
1770125340.397657,EV_3,2.58,369,0.72,0
1770125347.152738,EV_13,1.42,328,0.988,0
1770125790.2159212,BOT_1,76.5,798,0.082,2
1770125348.6483746,EV_15,1.13,368,0.308,0
1770125340.808982,EV_4,1.99,275,1.289,0
1770125346.152115,EV_11,1.31,321,1.121,0
1770125349.5147853,EV_16,2.53,439,0.567,0
1770125351.422376,EV_19,1.84,493,0.628,0
1770125971.506699,FUZZ_1,30.96,32,1.8692,3
1770125790.228921,BOT_6,89.68,1353,0.0762,2
1770125790.2259216,BOT_5,91.67,1146,0.0891,2
1770125339.8347409,EV_2,2.41,571,0.641,0
1770125341.4293432,EV_4,1.43,466,0.77,0
1770125790.228921,BOT_6,31.52,1182,0.0476,2
1770125790.2189207,BOT_2,55.36,1085,0.0497,2
1770125971.507699,FUZZ_1,23.1,29,0.8259,3
1770125790.234921,BOT_9,99.57,1028,0.0587,2
1770125971.5119965,FUZZ_1,24.13,6,1.9805,3
1770125339.7136316,EV_2,1.26,390,0.808,0
1770125790.227921,BOT_6,45.49,1086,0.015,2
1770125341.2517755,EV_4,2.31,305,0.809,0
1770125341.4045067,EV_4,1.36,458,0.736,0
1770125347.4023547,EV_13,1.01,251,0.478,0
1770125345.785077,EV_11,2.31,376,1.422,0
1770125350.3585072,EV_17,2.08,583,0.99,0
1770125347.733492,EV_13,2.17,274,0.819,0
1770125349.7951672,EV_16,1.63,438,0.847,0
1770125612.720795,ATTACKER_1,134.05,1248,0.0443,1
1770125790.228921,BOT_6,34.46,1068,0.0701,2
1770125971.5109828,FUZZ_1,6.25,3091,1.4131,3
1770125790.2249207,BOT_5,90.19,1251,0.0348,2
1770125352.5860548,EV_20,1.32,461,0.848,0
1770125339.52506,EV_2,2.92,221,0.56,0
1770125346.2810502,EV_11,1.02,523,0.492,0
1770125790.2379212,BOT_10,96.33,704,0.0386,2
1770125339.9508705,EV_2,2.69,265,0.89,0
1770125612.725771,ATTACKER_1,150.98,1400,0.0376,1
1770125350.9107502,EV_18,2.87,226,1.252,0
1770125345.3861103,EV_10,2.16,341,0.88,0
1770125349.3175657,EV_16,1.07,486,1.195,0
1770125340.728731,EV_3,2.11,345,1.443,0
1770125338.7573938,EV_1,1.91,347,1.399,0
1770125343.7306774,EV_8,1.07,530,1.379,0
1770125344.4678004,EV_9,1.23,480,0.429,0
1770125790.234921,BOT_9,81.75,1026,0.0475,2
1770125345.3163514,EV_10,1.57,406,0.974,0
1770125352.6283412,EV_20,1.81,342,0.539,0
1770125347.1559465,EV_13,1.33,321,0.778,0
1770125790.2149234,BOT_1,33.03,868,0.0811,2
1770125971.5129874,FUZZ_1,16.15,2071,0.0431,3
1770125349.3365138,EV_16,1.72,458,1.127,0
1770125345.5772364,EV_10,1.78,535,0.907,0
1770125790.2179215,BOT_2,67.33,928,0.011,2
1770125790.2179215,BOT_2,92.34,1106,0.0347,2
1770125351.3696744,EV_18,2.19,380,0.704,0
1770125790.2299216,BOT_7,40.65,760,0.0265,2
1770125344.2840786,EV_9,1.94,285,1.308,0
1770125790.220921,BOT_3,47.37,887,0.0272,2
1770125343.541501,EV_7,2.64,532,0.848,0
1770125612.7247715,ATTACKER_1,129.04,1256,0.0401,1
1770125612.7247715,ATTACKER_1,159.72,870,0.0258,1
1770125352.329725,EV_20,1.87,377,0.73,0
1770125790.2149234,BOT_1,76.93,653,0.0521,2
1770125340.115744,EV_3,2.42,507,0.811,0
1770125790.2309213,BOT_7,87.75,775,0.0998,2
1770125340.0579023,EV_3,1.16,434,0.688,0
1770125790.2369215,BOT_10,66.02,1056,0.0668,2
1770125350.3995676,EV_17,1.54,465,0.376,0
1770125971.5139866,FUZZ_1,41.21,36,0.8347,3
1770125352.2314367,EV_20,2.19,471,0.59,0
1770125612.7267742,ATTACKER_1,125.91,1209,0.0101,1
1770125612.7237592,ATTACKER_1,58.07,1177,0.004,1
1770125351.629173,EV_19,1.69,328,0.819,0
1770125339.3495429,EV_2,1.48,491,1.458,0
1770125347.4411857,EV_13,2.57,220,1.496,0
1770125790.2219212,BOT_3,80.19,1082,0.0629,2
1770125612.720795,ATTACKER_1,130.68,994,0.0268,1
1770125790.2189207,BOT_2,90.2,1122,0.0974,2
1770125612.720795,ATTACKER_1,132.49,1490,0.0112,1
1770125342.3227975,EV_6,2.75,443,0.303,0
1770125790.235921,BOT_10,52.92,820,0.0337,2
1770125790.2249207,BOT_5,91.35,670,0.0507,2
1770125790.2369215,BOT_10,51.43,1185,0.0978,2
1770125971.508701,FUZZ_1,13.51,37,0.4824,3
1770125612.725771,ATTACKER_1,101.89,922,0.0353,1
1770125345.5975766,EV_10,1.1,475,1.476,0
1770125350.2926097,EV_17,1.29,467,0.35,0
1770125346.0581498,EV_11,1.21,448,1.282,0
1770125343.9256568,EV_8,2.44,536,0.38,0
1770125342.535113,EV_6,1.97,440,0.739,0
1770125971.5099173,FUZZ_1,32.21,49,1.9697,3
1770125351.6880813,EV_19,1.29,291,0.689,0
1770125340.921048,EV_4,1.74,291,1.187,0
1770125612.725771,ATTACKER_1,159.34,928,0.0171,1
1770125790.2379212,BOT_10,86.59,990,0.0319,2
1770125344.9726312,EV_9,2.49,439,0.831,0
1770125344.6438746,EV_9,1.11,586,0.837,0
1770125352.38855,EV_20,2.67,419,1.43,0
1770125971.505715,FUZZ_1,33.3,16,1.4778,3
1770125971.5139866,FUZZ_1,18.21,49,1.6786,3
1770125343.9222312,EV_8,1.97,523,0.922,0
1770125790.2199214,BOT_3,87.07,1118,0.0602,2
1770125971.506699,FUZZ_1,32.84,3747,0.6909,3
1770125346.3361695,EV_11,2.71,400,1.196,0
1770125790.235921,BOT_9,50.79,1394,0.0912,2
1770125790.235921,BOT_10,46.54,1283,0.0514,2
1770125790.220921,BOT_3,95.93,898,0.0222,2
1770125350.626187,EV_17,2.89,446,0.953,0
1770125341.1063795,EV_4,2.33,208,1.201,0
1770125345.2434363,EV_10,2.65,502,1.457,0
1770125971.508701,FUZZ_1,23.14,42,1.7381,3
1770125350.914157,EV_18,1.88,419,0.493,0
1770125352.5225644,EV_20,1.89,353,1.297,0
1770125971.5109828,FUZZ_1,16.59,35,1.9764,3
1770125971.507699,FUZZ_1,49.68,6,0.7812,3
1770125612.7247715,ATTACKER_1,87.46,1077,0.0265,1
1770125612.721769,ATTACKER_1,192.38,1300,0.0346,1
1770125790.2199214,BOT_3,58.1,804,0.0189,2
1770125349.4757242,EV_16,2.96,539,0.443,0
1770125790.2269208,BOT_6,49.67,1120,0.0779,2
1770125340.6064315,EV_3,1.99,243,0.673,0
1770125790.2249207,BOT_5,68.0,1055,0.0641,2
1770125790.2239208,BOT_4,54.86,897,0.0464,2
1770125349.1087797,EV_15,1.14,425,0.416,0
1770125340.8767974,EV_4,1.77,395,0.704,0
1770125350.3273582,EV_17,1.11,359,0.645,0
1770125349.3827918,EV_16,1.39,381,1.05,0
1770125612.720795,ATTACKER_1,158.36,931,0.016,1
1770125790.2299216,BOT_7,53.68,1100,0.0336,2
1770125345.570086,EV_10,1.92,285,1.16,0
1770125790.2249207,BOT_5,57.28,759,0.0256,2
1770125352.2789934,EV_20,2.41,284,1.044,0
1770125339.7588418,EV_2,2.33,574,0.904,0
1770125790.2229211,BOT_4,42.05,1193,0.0198,2
1770125346.9076178,EV_12,2.14,223,0.457,0
1770125790.2269208,BOT_6,82.43,1250,0.0145,2
1770125351.82379,EV_19,2.39,246,0.805,0
1770125349.9808185,EV_17,1.2,255,1.25,0
1770125346.546343,EV_12,2.51,581,0.85,0
1770125790.2239208,BOT_5,66.49,736,0.0745,2
1770125612.7247715,ATTACKER_1,107.27,1391,0.0205,1
1770125971.505715,FUZZ_1,5.48,3290,0.3925,3
1770125971.5119965,FUZZ_1,19.85,16,0.8886,3
1770125790.234921,BOT_9,47.75,1399,0.0158,2
1770125612.725771,ATTACKER_1,80.73,957,0.0072,1
1770125341.672305,EV_5,2.56,307,0.861,0
1770125612.7247715,ATTACKER_1,92.82,1136,0.0131,1
1770125790.2379212,BOT_10,58.11,1262,0.0099,2
1770125351.1159806,EV_18,2.2,431,1.062,0
1770125612.7267742,ATTACKER_1,108.71,994,0.0089,1
1770125352.516124,EV_20,1.91,539,1.156,0
1770125339.920206,EV_2,2.41,275,0.517,0
1770125971.506699,FUZZ_1,8.76,4625,1.403,3
1770125790.2379212,BOT_10,52.84,935,0.0569,2
1770125352.6069689,EV_20,2.01,279,0.428,0
1770125347.635788,EV_13,2.54,208,0.331,0
1770125790.2339208,BOT_8,72.63,1121,0.0511,2
1770125790.2309213,BOT_7,43.02,895,0.0931,2
1770125790.227921,BOT_6,46.49,1104,0.0741,2
1770125790.2219212,BOT_3,71.81,938,0.0161,2
1770125971.5129874,FUZZ_1,19.83,31,1.1221,3
1770125347.002219,EV_12,1.09,304,0.745,0
1770125343.4290628,EV_7,2.08,245,0.864,0
1770125341.8410227,EV_5,1.41,401,0.546,0
1770125790.235921,BOT_10,69.34,1399,0.0769,2
1770125790.2169209,BOT_2,31.92,928,0.0061,2
1770125790.2379212,BOT_10,86.41,864,0.0887,2
1770125790.2269208,BOT_6,48.09,1153,0.0263,2
1770125349.4618883,EV_16,1.48,376,0.425,0
1770125790.2219212,BOT_4,47.96,782,0.014,2
1770125342.026777,EV_5,1.09,391,0.48,0
1770125790.2199214,BOT_3,54.65,797,0.082,2
1770125343.654324,EV_8,2.82,244,0.499,0
1770125339.0300715,EV_1,1.61,374,0.605,0
1770125340.3025234,EV_3,1.01,530,0.387,0
1770125340.955453,EV_4,2.71,420,0.767,0
1770125348.881991,EV_15,2.58,584,0.616,0
1770125790.234921,BOT_9,42.9,1008,0.0632,2
1770125349.1302211,EV_15,2.5,566,0.574,0
1770125790.2239208,BOT_4,55.99,1008,0.0782,2
1770125348.8503397,EV_15,1.68,506,0.783,0
1770125348.4654195,EV_14,2.04,343,1.355,0
1770125340.161708,EV_3,1.87,529,0.363,0
1770125343.4956748,EV_7,1.16,330,1.246,0
1770125349.5563424,EV_16,1.31,576,0.777,0
1770125790.2249207,BOT_5,96.38,1339,0.031,2
1770125343.7271965,EV_8,1.88,207,0.499,0
1770125790.2149234,BOT_1,89.36,911,0.0067,2
1770125352.012272,EV_19,1.81,580,0.404,0
1770125343.8465822,EV_8,1.99,244,1.371,0
1770125790.2379212,BOT_10,84.49,683,0.0109,2
1770125342.7636118,EV_6,2.82,318,1.409,0
1770125790.2169209,BOT_2,68.73,1073,0.0789,2
1770125971.507699,FUZZ_1,21.47,3333,1.2491,3
1770125971.507699,FUZZ_1,21.0,3891,0.7744,3
1770125350.3307054,EV_17,1.98,227,1.009,0
1770125612.7267742,ATTACKER_1,52.1,839,0.0477,1
1770125612.7237592,ATTACKER_1,97.7,1466,0.0068,1
1770125348.0889769,EV_14,1.43,229,1.14,0
1770125339.599157,EV_2,2.26,221,1.04,0
1770125350.9708736,EV_18,1.51,430,0.669,0
1770125790.2159212,BOT_1,37.85,1285,0.0738,2
1770125790.2339208,BOT_9,73.45,1219,0.043,2
1770125347.7371705,EV_13,1.03,502,0.705,0
